Delta,J,absmin_cos,energy,h,min_cos,t
1.1020408163265305,0.14285714285714285,0.8097142857142857,-1.3666108772455847,0.5555555555555556,0.8097142857142857,1
1.1428571428571428,0.14285714285714285,0.8197293233082708,-1.3828630815343912,0.5555555555555556,0.8197293233082708,1
1.183673469387755,0.14285714285714285,0.8297443609022557,-1.399526753167092,0.5555555555555556,0.8297443609022557,1
1.2244897959183672,0.14285714285714285,0.8397593984962406,-1.4165736723122238,0.5555555555555556,0.8397593984962406,1
1.2653061224489794,0.14285714285714285,0.8472706766917294,-1.4339838010487798,0.5555555555555556,0.8472706766917294,1
1.3061224489795917,0.14285714285714285,0.8547819548872181,-1.4517311632732675,0.5555555555555556,0.8547819548872181,1
1.346938775510204,0.14285714285714285,0.8622932330827068,-1.4697960514280486,0.5555555555555556,0.8622932330827068,1
1.3877551020408163,0.14285714285714285,0.8673007518796992,-1.4881588353019668,0.5555555555555556,0.8673007518796992,1
1.4285714285714284,0.14285714285714285,0.874812030075188,-1.506807438162101,0.5555555555555556,0.874812030075188,1
1.4693877551020407,0.14285714285714285,0.8798195488721805,-1.525719800079505,0.5555555555555556,0.8798195488721805,1
1.510204081632653,0.14285714285714285,0.884827067669173,-1.5448824673356536,0.5555555555555556,0.884827067669173,1
1.5510204081632653,0.14285714285714285,0.8898345864661654,-1.5642833646234728,0.5555555555555556,0.8898345864661654,1
1.5918367346938773,0.14285714285714285,0.8948421052631579,-1.5839097073662982,0.5555555555555556,0.8948421052631579,1
1.6326530612244896,0.14285714285714285,0.8998496240601505,-1.6037478347960643,0.5555555555555556,0.8998496240601505,1
1.673469387755102,0.14285714285714285,0.9023533834586467,-1.6237831131239386,0.5555555555555556,0.9023533834586467,1
1.7142857142857142,0.14285714285714285,0.9073609022556391,-1.6440197542145059,0.5555555555555556,0.9073609022556391,1
1.7551020408163265,0.14285714285714285,0.9098646616541354,-1.6644277675566705,0.5555555555555556,0.9098646616541354,1
1.7959183673469385,0.14285714285714285,0.9148721804511278,-1.6850193502167818,0.5555555555555556,0.9148721804511278,1
1.8367346938775508,0.14285714285714285,0.9173759398496241,-1.705770621059407,0.5555555555555556,0.9173759398496241,1
1.8775510204081631,0.14285714285714285,0.9198796992481203,-1.7266757452552453,0.5555555555555556,0.9198796992481203,1
1.9183673469387754,0.14285714285714285,0.9248872180451129,-1.7477300488106609,0.5555555555555556,0.9248872180451129,1
1.9591836734693877,0.14285714285714285,0.9273909774436091,-1.7689326910065437,0.5555555555555556,0.9273909774436091,1
2.0,0.14285714285714285,0.9298947368421053,-1.7902700928300759,0.5555555555555556,0.9298947368421053,1
0.0,0.16326530612244897,0.001,-1.192175213410596,0.5555555555555556,0.001,1
0.04081632653061224,0.16326530612244897,0.001,-1.1921752192399873,0.5555555555555556,0.001,1
0.08163265306122448,0.16326530612244897,0.001,-1.192175235257871,0.5555555555555556,0.001,1
0.12244897959183673,0.16326530612244897,0.001,-1.1921752606318183,0.5555555555555556,0.001,1
0.16326530612244897,0.16326530612244897,0.001,-1.192175294918532,0.5555555555555556,0.001,1
0.2040816326530612,0.16326530612244897,0.001,-1.1921753378084459,0.5555555555555556,0.001,1
0.24489795918367346,0.16326530612244897,0.016022556390977445,-1.192177424118388,0.5555555555555556,0.016022556390977445,1
0.2857142857142857,0.16326530612244897,0.06109022556390978,-1.1922255615766604,0.5555555555555556,0.06109022556390978,1
0.32653061224489793,0.16326530612244897,0.1437142857142857,-1.1925478606167417,0.5555555555555556,0.1437142857142857,1
0.36734693877551017,0.16326530612244897,0.2338496240601504,-1.1935650533323274,0.5555555555555556,0.2338496240601504,1
0.4081632653061224,0.16326530612244897,0.3189774436090226,-1.1956293662247295,0.5555555555555556,0.3189774436090226,1
0.44897959183673464,0.16326530612244897,0.39409022556390977,-1.1989059027454196,0.5555555555555556,0.39409022556390977,1
0.4897959183673469,0.16326530612244897,0.4541804511278196,-1.203428446802005,0.5555555555555556,0.4541804511278196,1
0.5306122448979591,0.16326530612244897,0.5092631578947369,-1.2091645769017045,0.5555555555555556,0.5092631578947369,1
0.5714285714285714,0.16326530612244897,0.5543308270676692,-1.2160525668646671,0.5555555555555556,0.5543308270676692,1
0.6122448979591836,0.16326530612244897,0.5918872180451128,-1.2240197428188684,0.5555555555555556,0.5918872180451128,1
0.6530612244897959,0.16326530612244897,0.6269398496240601,-1.2329899540783646,0.5555555555555556,0.6269398496240601,1
0.6938775510204082,0.16326530612244897,0.6544812030075188,-1.2428908750106205,0.5555555555555556,0.6544812030075188,1
0.7346938775510203,0.16326530612244897,0.6820225563909775,-1.2536535866980416,0.5555555555555556,0.6820225563909775,1
0.7755102040816326,0.16326530612244897,0.7045563909774436,-1.2652129084937425,0.5555555555555556,0.7045563909774436,1
0.8163265306122448,0.16326530612244897,0.7245864661654136,-1.2775094465158046,0.5555555555555556,0.7245864661654136,1
0.8571428571428571,0.16326530612244897,0.7446165413533835,-1.2904898245925094,0.5555555555555556,0.7446165413533835,1
0.8979591836734693,0.16326530612244897,0.7596390977443609,-1.3041032642216956,0.5555555555555556,0.7596390977443609,1
0.9387755102040816,0.16326530612244897,0.7746616541353384,-1.3183051751721315,0.5555555555555556,0.7746616541353384,1
0.9795918367346939,0.16326530612244897,0.7896842105263159,-1.3330546545919155,0.5555555555555556,0.7896842105263159,1
1.0204081632653061,0.16326530612244897,0.802203007518797,-1.3483123634641176,0.5555555555555556,0.802203007518797,1
1.0612244897959182,0.16326530612244897,0.812218045112782,-1.364044144863639,0.5555555555555556,0.812218045112782,1
1.1020408163265305,0.16326530612244897,0.822233082706767,-1.3802183603873202,0.5555555555555556,0.822233082706767,1
1.1428571428571428,0.16326530612244897,0.8322481203007519,-1.3968087365761632,0.5555555555555556,0.8322481203007519,1
1.183673469387755,0.16326530612244897,0.8422631578947369,-1.4137858728228507,0.5555555555555556,0.8422631578947369,1
1.2244897959183672,0.16326530612244897,0.8497744360902256,-1.4311264836480966,0.5555555555555556,0.8497744360902256,1
1.2653061224489794,0.16326530612244897,0.8572857142857143,-1.4488076840691821,0.5555555555555556,0.8572857142857143,1
1.3061224489795917,0.16326530612244897,0.864796992481203,-1.4668087941419,0.5555555555555556,0.864796992481203,1
1.346938775510204,0.16326530612244897,0.8698045112781956,-1.485111001929253,0.5555555555555556,0.8698045112781956,1
1.3877551020408163,0.16326530612244897,0.8773157894736843,-1.503699132209711,0.5555555555555556,0.8773157894736843,1
1.4285714285714284,0.16326530612244897,0.8823233082706767,-1.522555428469424,0.5555555555555556,0.8823233082706767,1
1.4693877551020407,0.16326530612244897,0.8873308270676692,-1.5416638754223322,0.5555555555555556,0.8873308270676692,1
1.510204081632653,0.16326530612244897,0.8923383458646617,-1.5610116941910004,0.5555555555555556,0.8923383458646617,1
1.5510204081632653,0.16326530612244897,0.8973458646616542,-1.5805853424634626,0.5555555555555556,0.8973458646616542,1
1.5918367346938773,0.16326530612244897,0.9023533834586467,-1.6003703295819571,0.5555555555555556,0.9023533834586467,1
1.6326530612244896,0.16326530612244897,0.9048571428571429,-1.6203664083929543,0.5555555555555556,0.9048571428571429,1
1.673469387755102,0.16326530612244897,0.9098646616541354,-1.6405493138724603,0.5555555555555556,0.9098646616541354,1
1.7142857142857142,0.16326530612244897,0.9123684210526316,-1.6609208114018643,0.5555555555555556,0.9123684210526316,1
1.7551020408163265,0.16326530612244897,0.9148721804511278,-1.6814600883179822,0.5555555555555556,0.9148721804511278,1
1.7959183673469385,0.16326530612244897,0.9198796992481203,-1.7021706690943854,0.5555555555555556,0.9198796992481203,1
1.8367346938775508,0.16326530612244897,0.9223834586466165,-1.7230407551417557,0.5555555555555556,0.9223834586466165,1
1.8775510204081631,0.16326530612244897,0.9248872180451129,-1.7440598486203494,0.5555555555555556,0.9248872180451129,1
1.9183673469387754,0.16326530612244897,0.9273909774436091,-1.7652222727354965,0.5555555555555556,0.9273909774436091,1
1.9591836734693877,0.16326530612244897,0.9298947368421053,-1.7865222340434923,0.5555555555555556,0.9298947368421053,1
2.0,0.16326530612244897,0.9323984962406016,-1.8079537820076335,0.5555555555555556,0.9323984962406016,1
0.0,0.18367346938775508,0.001,-1.1921752338187592,0.5555555555555556,0.001,1
0.04081632653061224,0.18367346938775508,0.001,-1.1921752396481506,0.5555555555555556,0.001,1
0.08163265306122448,0.18367346938775508,0.001,-1.1921752556660343,0.5555555555555556,0.001,1
0.12244897959183673,0.18367346938775508,0.001,-1.1921752810399817,0.5555555555555556,0.001,1
0.16326530612244897,0.18367346938775508,0.001,-1.1921753153266952,0.5555555555555556,0.001,1
0.2040816326530612,0.18367346938775508,0.0060075187969924814,-1.1921755632473783,0.5555555555555556,0.0060075187969924814,1
0.24489795918367346,0.18367346938775508,0.043563909774436096,-1.1921931057805768,0.5555555555555556,0.043563909774436096,1
0.2857142857142857,0.18367346938775508,0.12618796992481204,-1.1924013874632724,0.5555555555555556,0.12618796992481204,1
0.32653061224489793,0.18367346938775508,0.2288421052631579,-1.1932479930800972,0.5555555555555556,0.2288421052631579,1
0.36734693877551017,0.18367346938775508,0.3189774436090226,-1.195142074733788,0.5555555555555556,0.3189774436090226,1
0.4081632653061224,0.18367346938775508,0.39659398496240605,-1.1982632862793388,0.5555555555555556,0.39659398496240605,1
0.44897959183673464,0.18367346938775508,0.46169172932330826,-1.202641804677374,0.5555555555555556,0.46169172932330826,1
0.4897959183673469,0.18367346938775508,0.5142706766917293,-1.208241114273206,0.5555555555555556,0.5142706766917293,1
0.5306122448979591,0.18367346938775508,0.5593383458646617,-1.214996758532914,0.5555555555555556,0.5593383458646617,1
0.5714285714285714,0.18367346938775508,0.5993984962406015,-1.2228348568076823,0.5555555555555556,0.5993984962406015,1
0.6122448979591836,0.18367346938775508,0.6319473684210527,-1.231680050417179,0.5555555555555556,0.6319473684210527,1
0.6530612244897959,0.18367346938775508,0.6619924812030076,-1.2414589697870362,0.5555555555555556,0.6619924812030076,1
0.6938775510204082,0.18367346938775508,0.68703007518797,-1.2521026026524174,0.5555555555555556,0.68703007518797,1
0.7346938775510203,0.18367346938775508,0.7095639097744362,-1.2635466526177188,0.5555555555555556,0.7095639097744362,1
0.7755102040816326,0.18367346938775508,0.729593984962406,-1.2757319243638912,0.5555555555555556,0.729593984962406,1
0.8163265306122448,0.18367346938775508,0.749624060150376,-1.2886047305098731,0.5555555555555556,0.749624060150376,1
0.8571428571428571,0.18367346938775508,0.7646466165413535,-1.3021150811241602,0.5555555555555556,0.7646466165413535,1
0.8979591836734693,0.18367346938775508,0.7796691729323308,-1.316217237734297,0.5555555555555556,0.7796691729323308,1
0.9387755102040816,0.18367346938775508,0.7921879699248121,-1.3308686468222508,0.5555555555555556,0.7921879699248121,1
0.9795918367346939,0.18367346938775508,0.8047067669172933,-1.3460343361697586,0.5555555555555556,0.8047067669172933,1
1.0204081632653061,0.18367346938775508,0.8172255639097745,-1.361677564107218,0.5555555555555556,0.8172255639097745,1
1.0612244897959182,0.18367346938775508,0.8272406015037594,-1.3777672175532174,0.5555555555555556,0.8272406015037594,1
1.1020408163265305,0.18367346938775508,0.8372556390977444,-1.3942723661506897,0.5555555555555556,0.8372556390977444,1
1.1428571428571428,0.18367346938775508,0.8447669172932332,-1.4111718937038829,0.5555555555555556,0.8447669172932332,1
1.183673469387755,0.18367346938775508,0.8522781954887219,-1.4284356546239825,0.5555555555555556,0.8522781954887219,1
1.2244897959183672,0.18367346938775508,0.8597894736842105,-1.4460436065692224,0.5555555555555556,0.8597894736842105,1
1.2653061224489794,0.18367346938775508,0.8673007518796992,-1.4639740233296838,0.5555555555555556,0.8673007518796992,1
1.3061224489795917,0.18367346938775508,0.8723082706766918,-1.482209002485567,0.5555555555555556,0.8723082706766918,1
1.346938775510204,0.18367346938775508,0.8798195488721805,-1.50072997250354,0.5555555555555556,0.8798195488721805,1
1.3877551020408163,0.18367346938775508,0.884827067669173,-1.5195238574255092,0.5555555555555556,0.884827067669173,1
1.4285714285714284,0.18367346938775508,0.8898345864661654,-1.5385718525963745,0.5555555555555556,0.8898345864661654,1
1.4693877551020407,0.18367346938775508,0.8948421052631579,-1.5578604167787595,0.5555555555555556,0.8948421052631579,1
1.510204081632653,0.18367346938775508,0.8998496240601505,-1.5773751856397231,0.5555555555555556,0.8998496240601505,1
1.5510204081632653,0.18367346938775508,0.9023533834586467,-1.5971129654175675,0.5555555555555556,0.9023533834586467,1
1.5918367346938773,0.18367346938775508,0.9073609022556391,-1.617052404246957,0.5555555555555556,0.9073609022556391,1
1.6326530612244896,0.18367346938775508,0.9098646616541354,-1.637186808949864,0.5555555555555556,0.9098646616541354,1
1.673469387755102,0.18367346938775508,0.9148721804511278,-1.657504965650321,0.5555555555555556,0.9148721804511278,1
1.7142857142857142,0.18367346938775508,0.9173759398496241,-1.678004208448202,0.5555555555555556,0.9173759398496241,1
1.7551020408163265,0.18367346938775508,0.9198796992481203,-1.6986671474761081,0.5555555555555556,0.9198796992481203,1
1.7959183673469385,0.18367346938775508,0.9223834586466165,-1.7194880584576915,0.5555555555555556,0.9223834586466165,1
1.8367346938775508,0.18367346938775508,0.9248872180451129,-1.7404611827568441,0.5555555555555556,0.9248872180451129,1
1.8775510204081631,0.18367346938775508,0.9298947368421053,-1.7615809194308656,0.5555555555555556,0.9298947368421053,1
1.9183673469387754,0.18367346938775508,0.9298947368421053,-1.782840653182372,0.5555555555555556,0.9298947368421053,1
1.9591836734693877,0.18367346938775508,0.9323984962406016,-1.8042349819945196,0.5555555555555556,0.9323984962406016,1
2.0,0.18367346938775508,0.9349022556390978,-1.8257574024489922,0.5555555555555556,0.9349022556390978,1
0.0,0.2040816326530612,0.001,-1.1921752542269224,0.5555555555555556,0.001,1
0.04081632653061224,0.2040816326530612,0.001,-1.192175260056314,0.5555555555555556,0.001,1
0.08163265306122448,0.2040816326530612,0.001,-1.1921752760741975,0.5555555555555556,0.001,1
0.12244897959183673,0.2040816326530612,0.001,-1.1921753014481449,0.5555555555555556,0.001,1
0.16326530612244897,0.2040816326530612,0.001,-1.1921753357348583,0.5555555555555556,0.001,1
0.2040816326530612,0.2040816326530612,0.02854135338345865,-1.1921803913917175,0.5555555555555556,0.02854135338345865,1
0.24489795918367346,0.2040816326530612,0.11617293233082707,-1.192313763216686,0.5555555555555556,0.11617293233082707,1
0.2857142857142857,0.2040816326530612,0.2288421052631579,-1.1930445147251545,0.5555555555555556,0.2288421052631579,1
0.32653061224489793,0.2040816326530612,0.3264887218045113,-1.1948299517292926,0.5555555555555556,0.3264887218045113,1
0.36734693877551017,0.2040816326530612,0.406609022556391,-1.1978470970348263,0.5555555555555556,0.406609022556391,1
0.4081632653061224,0.2040816326530612,0.469203007518797,-1.2021182011063527,0.5555555555555556,0.469203007518797,1
0.44897959183673464,0.2040816326530612,0.5242857142857144,-1.2076034810575664,0.5555555555555556,0.5242857142857144,1
0.4897959183673469,0.2040816326530612,0.5693533834586466,-1.2142392746030795,0.5555555555555556,0.5693533834586466,1
0.5306122448979591,0.2040816326530612,0.6069097744360903,-1.2219537305913624,0.5555555555555556,0.6069097744360903,1
0.5714285714285714,0.2040816326530612,0.6394586466165414,-1.2306727242187563,0.5555555555555556,0.6394586466165414,1
0.6122448979591836,0.2040816326530612,0.6695037593984963,-1.2403246681069202,0.5555555555555556,0.6695037593984963,1
0.6530612244897959,0.2040816326530612,0.6945413533834587,-1.2508427659932884,0.5555555555555556,0.6945413533834587,1
0.6938775510204082,0.2040816326530612,0.7170751879699249,-1.2621630275526299,0.5555555555555556,0.7170751879699249,1
0.7346938775510203,0.2040816326530612,0.7371052631578948,-1.2742273056696403,0.5555555555555556,0.7371052631578948,1
0.7755102040816326,0.2040816326530612,0.7546315789473684,-1.2869823218745433,0.5555555555555556,0.7546315789473684,1
0.8163265306122448,0.2040816326530612,0.7696541353383459,-1.3003783749608988,0.5555555555555556,0.7696541353383459,1
0.8571428571428571,0.2040816326530612,0.7846766917293233,-1.3143696753948386,0.5555555555555556,0.7846766917293233,1
0.8979591836734693,0.2040816326530612,0.7971954887218046,-1.3289155029645014,0.5555555555555556,0.7971954887218046,1
0.9387755102040816,0.2040816326530612,0.8097142857142857,-1.343977573079754,0.5555555555555556,0.8097142857142857,1
0.9795918367346939,0.2040816326530612,0.8197293233082708,-1.3595216442486084,0.5555555555555556,0.8197293233082708,1
1.0204081632653061,0.2040816326530612,0.8297443609022557,-1.3755158913874679,0.5555555555555556,0.8297443609022557,1
1.0612244897959182,0.2040816326530612,0.8397593984962406,-1.391930823958727,0.5555555555555556,0.8397593984962406,1
1.1020408163265305,0.2040816326530612,0.8472706766917294,-1.4087406124030573,0.5555555555555556,0.8472706766917294,1
1.1428571428571428,0.2040816326530612,0.8547819548872181,-1.425919556036348,0.5555555555555556,0.8547819548872181,1
1.183673469387755,0.2040816326530612,0.8622932330827068,-1.4434465716598477,0.5555555555555556,0.8622932330827068,1
1.2244897959183672,0.2040816326530612,0.8698045112781956,-1.4612988051344438,0.5555555555555556,0.8698045112781956,1
1.2653061224489794,0.2040816326530612,0.874812030075188,-1.47945937459646,0.5555555555555556,0.874812030075188,1
1.3061224489795917,0.2040816326530612,0.8798195488721805,-1.4979062538255692,0.5555555555555556,0.8798195488721805,1
1.346938775510204,0.2040816326530612,0.8873308270676692,-1.516630597515723,0.5555555555555556,0.8873308270676692,1
1.3877551020408163,0.2040816326530612,0.8923383458646617,-1.5356114334764102,0.5555555555555556,0.8923383458646617,1
1.4285714285714284,0.2040816326530612,0.8948421052631579,-1.5548348680738717,0.5555555555555556,0.8948421052631579,1
1.4693877551020407,0.2040816326530612,0.8998496240601505,-1.5742940939780843,0.5555555555555556,0.8998496240601505,1
1.510204081632653,0.2040816326530612,0.9048571428571429,-1.5939695549545707,0.5555555555555556,0.9048571428571429,1
1.5510204081632653,0.2040816326530612,0.9073609022556391,-1.6138489381655479,0.5555555555555556,0.9073609022556391,1
1.5918367346938773,0.2040816326530612,0.9123684210526316,-1.6339312858379875,0.5555555555555556,0.9123684210526316,1
1.6326530612244896,0.2040816326530612,0.9148721804511278,-1.654197550257968,0.5555555555555556,0.9148721804511278,1
1.673469387755102,0.2040816326530612,0.9173759398496241,-1.6746371678890566,0.5555555555555556,0.9173759398496241,1
1.7142857142857142,0.2040816326530612,0.9223834586466165,-1.6952550599031375,0.5555555555555556,0.9223834586466165,1
1.7551020408163265,0.2040816326530612,0.9248872180451129,-1.7160326770463545,0.5555555555555556,0.9248872180451129,1
1.7959183673469385,0.2040816326530612,0.9273909774436091,-1.7369630134139873,0.5555555555555556,0.9273909774436091,1
1.8367346938775508,0.2040816326530612,0.9298947368421053,-1.7580398202721415,0.5555555555555556,0.9298947368421053,1
1.8775510204081631,0.2040816326530612,0.9323984962406016,-1.77925672150826,0.5555555555555556,0.9323984962406016,1
1.9183673469387754,0.2040816326530612,0.9349022556390978,-1.8006071661534966,0.5555555555555556,0.9349022556390978,1
1.9591836734693877,0.2040816326530612,0.937406015037594,-1.8220843752537879,0.5555555555555556,0.937406015037594,1
2.0,0.2040816326530612,0.9399097744360903,-1.8436812815688013,0.5555555555555556,0.9399097744360903,1
0.0,0.22448979591836732,0.001,-1.1921752746350855,0.5555555555555556,0.001,1
0.04081632653061224,0.22448979591836732,0.001,-1.1921752804644772,0.5555555555555556,0.001,1
0.08163265306122448,0.22448979591836732,0.001,-1.1921752964823606,0.5555555555555556,0.001,1
0.12244897959183673,0.22448979591836732,0.001,-1.192175321856308,0.5555555555555556,0.001,1
0.16326530612244897,0.22448979591836732,0.016022556390977445,-1.1921765256980374,0.5555555555555556,0.016022556390977445,1
0.2040816326530612,0.22448979591836732,0.11366917293233084,-1.1922718007595998,0.5555555555555556,0.11366917293233084,1
0.24489795918367346,0.22448979591836732,0.23885714285714288,-1.1929640486939066,0.5555555555555556,0.23885714285714288,1
0.2857142857142857,0.22448979591836732,0.34151127819548877,-1.1947234185246112,0.5555555555555556,0.34151127819548877,1
0.32653061224489793,0.22448979591836732,0.4191278195488722,-1.1976978825400313,0.5555555555555556,0.4191278195488722,1
0.36734693877551017,0.22448979591836732,0.4817218045112782,-1.2019001849228226,0.5555555555555556,0.4817218045112782,1
0.4081632653061224,0.22448979591836732,0.5343007518796993,-1.2072936241305259,0.5555555555555556,0.5343007518796993,1
0.44897959183673464,0.22448979591836732,0.5793684210526316,-1.2138196173855889,0.5555555555555556,0.5793684210526316,1
0.4897959183673469,0.22448979591836732,0.6169248120300752,-1.221411454935276,0.5555555555555556,0.6169248120300752,1
0.5306122448979591,0.22448979591836732,0.6469699248120301,-1.2300002935610734,0.5555555555555556,0.6469699248120301,1
0.5714285714285714,0.22448979591836732,0.677015037593985,-1.2395186229733235,0.5555555555555556,0.677015037593985,1
0.6122448979591836,0.22448979591836732,0.6995488721804511,-1.2499006802622508,0.5555555555555556,0.6995488721804511,1
0.6530612244897959,0.22448979591836732,0.7220827067669173,-1.2610866315848952,0.5555555555555556,0.7220827067669173,1
0.6938775510204082,0.22448979591836732,0.7421127819548873,-1.2730180134168312,0.5555555555555556,0.7421127819548873,1
0.7346938775510203,0.22448979591836732,0.7596390977443609,-1.285642365321634,0.5555555555555556,0.7596390977443609,1
0.7755102040816326,0.22448979591836732,0.7746616541353384,-1.2989113844017033,0.5555555555555556,0.7746616541353384,1
0.8163265306122448,0.22448979591836732,0.7896842105263159,-1.3127792588538987,0.5555555555555556,0.7896842105263159,1
0.8571428571428571,0.22448979591836732,0.802203007518797,-1.32720656049012,0.5555555555555556,0.802203007518797,1
0.8979591836734693,0.22448979591836732,0.812218045112782,-1.3421537235061427,0.5555555555555556,0.812218045112782,1
0.9387755102040816,0.22448979591836732,0.8247368421052632,-1.3575875866914637,0.5555555555555556,0.8247368421052632,1
0.9795918367346939,0.22448979591836732,0.8322481203007519,-1.3734750820977137,0.5555555555555556,0.8322481203007519,1
1.0204081632653061,0.22448979591836732,0.8422631578947369,-1.3897906138968477,0.5555555555555556,0.8422631578947369,1
1.0612244897959182,0.22448979591836732,0.8497744360902256,-1.4065015910671264,0.5555555555555556,0.8497744360902256,1
1.1020408163265305,0.22448979591836732,0.8572857142857143,-1.4235870501362025,0.5555555555555556,0.8572857142857143,1
1.1428571428571428,0.22448979591836732,0.864796992481203,-1.44102478119982,0.5555555555555556,0.864796992481203,1
1.183673469387755,0.22448979591836732,0.8723082706766918,-1.4587907116523222,0.5555555555555556,0.8723082706766918,1
1.2244897959183672,0.22448979591836732,0.8773157894736843,-1.4768691115040078,0.5555555555555556,0.8773157894736843,1
1.2653061224489794,0.22448979591836732,0.8823233082706767,-1.4952378784456486,0.5555555555555556,0.8823233082706767,1
1.3061224489795917,0.22448979591836732,0.8873308270676692,-1.5138834938106795,0.5555555555555556,0.8873308270676692,1
1.346938775510204,0.22448979591836732,0.8923383458646617,-1.5327919332436393,0.5555555555555556,0.8923383458646617,1
1.3877551020408163,0.22448979591836732,0.8973458646616542,-1.551948501448478,0.5555555555555556,0.8973458646616542,1
1.4285714285714284,0.22448979591836732,0.9023533834586467,-1.5713376386996725,0.5555555555555556,0.9023533834586467,1
1.4693877551020407,0.22448979591836732,0.9073609022556391,-1.590942689991198,0.5555555555555556,0.9073609022556391,1
1.510204081632653,0.22448979591836732,0.9098646616541354,-1.6107676936804456,0.5555555555555556,0.9098646616541354,1
1.5510204081632653,0.22448979591836732,0.9123684210526316,-1.6307827068590828,0.5555555555555556,0.9123684210526316,1
1.5918367346938773,0.22448979591836732,0.9173759398496241,-1.6509944653590125,0.5555555555555556,0.9173759398496241,1
1.6326530612244896,0.22448979591836732,0.9198796992481203,-1.6713849947218504,0.5555555555555556,0.9198796992481203,1
1.673469387755102,0.22448979591836732,0.9223834586466165,-1.691944476049307,0.5555555555555556,0.9223834586466165,1
1.7142857142857142,0.22448979591836732,0.9248872180451129,-1.712666587778727,0.5555555555555556,0.9248872180451129,1
1.7551020408163265,0.22448979591836732,0.9273909774436091,-1.733544977740331,0.5555555555555556,0.9273909774436091,1
1.7959183673469385,0.22448979591836732,0.9298947368421053,-1.7545732223108799,0.5555555555555556,0.9298947368421053,1
1.8367346938775508,0.22448979591836732,0.9323984962406016,-1.7757447822802577,0.5555555555555556,0.9323984962406016,1
1.8775510204081631,0.22448979591836732,0.9349022556390978,-1.7970529544043092,0.5555555555555556,0.9349022556390978,1
1.9183673469387754,0.22448979591836732,0.937406015037594,-1.8184908174006909,0.5555555555555556,0.937406015037594,1
1.9591836734693877,0.22448979591836732,0.9399097744360903,-1.8400511708562854,0.5555555555555556,0.9399097744360903,1
2.0,0.22448979591836732,0.9424135338345865,-1.861726465130231,0.5555555555555556,0.9424135338345865,1
0.0,0.24489795918367346,0.001,-1.192175295043249,0.5555555555555556,0.001,1
0.04081632653061224,0.24489795918367346,0.001,-1.1921753008726403,0.5555555555555556,0.001,1
0.08163265306122448,0.24489795918367346,0.001,-1.1921753168905238,0.5555555555555556,0.001,1
0.12244897959183673,0.24489795918367346,0.011015037593984964,-1.1921756776164196,0.5555555555555556,0.011015037593984964,1
0.16326530612244897,0.24489795918367346,0.136203007518797,-1.1922799387279857,0.5555555555555556,0.136203007518797,1
0.2040816326530612,0.24489795918367346,0.271406015037594,-1.193056658616711,0.5555555555555556,0.271406015037594,1
0.24489795918367346,0.24489795918367346,0.3665488721804511,-1.1948894577674758,0.5555555555555556,0.3665488721804511,1
0.2857142857142857,0.24489795918367346,0.44166165413533837,-1.1978819066264825,0.5555555555555556,0.44166165413533837,1
0.32653061224489793,0.24489795918367346,0.4992481203007519,-1.2020491515470941,0.5555555555555556,0.4992481203007519,1
0.36734693877551017,0.24489795918367346,0.5493233082706768,-1.2073660398438735,0.5555555555555556,0.5493233082706768,1
0.4081632653061224,0.24489795918367346,0.5918872180451128,-1.2137857891757342,0.5555555555555556,0.5918872180451128,1
0.44897959183673464,0.24489795918367346,0.6269398496240601,-1.2212518458866282,0.5555555555555556,0.6269398496240601,1
0.4897959183673469,0.24489795918367346,0.6569849624060151,-1.2297021185684547,0.5555555555555556,0.6569849624060151,1
0.5306122448979591,0.24489795918367346,0.6845263157894738,-1.2390746137104018,0.5555555555555556,0.6845263157894738,1
0.5714285714285714,0.24489795918367346,0.7070601503759398,-1.249307308943648,0.5555555555555556,0.7070601503759398,1
0.6122448979591836,0.24489795918367346,0.729593984962406,-1.2603437394771295,0.5555555555555556,0.729593984962406,1
0.6530612244897959,0.24489795918367346,0.7471203007518797,-1.2721267132007892,0.5555555555555556,0.7471203007518797,1
0.6938775510204082,0.24489795918367346,0.7646466165413535,-1.2846064820782621,0.5555555555555556,0.7646466165413535,1
0.7346938775510203,0.24489795918367346,0.7796691729323308,-1.297733998124532,0.5555555555555556,0.7796691729323308,1
0.7755102040816326,0.24489795918367346,0.7946917293233083,-1.3114642209431684,0.5555555555555556,0.7946917293233083,1
0.8163265306122448,0.24489795918367346,0.8047067669172933,-1.3257589145549307,0.5555555555555556,0.8047067669172933,1
0.8571428571428571,0.24489795918367346,0.8172255639097745,-1.3405806928286355,0.5555555555555556,0.8172255639097745,1
0.8979591836734693,0.24489795918367346,0.8272406015037594,-1.3558921435109577,0.5555555555555556,0.8272406015037594,1
0.9387755102040816,0.24489795918367346,0.8372556390977444,-1.3716627878929197,0.5555555555555556,0.8372556390977444,1
0.9795918367346939,0.24489795918367346,0.8447669172932332,-1.3878628878657944,0.5555555555555556,0.8447669172932332,1
1.0204081632653061,0.24489795918367346,0.8522781954887219,-1.4044651526907908,0.5555555555555556,0.8522781954887219,1
1.0612244897959182,0.24489795918367346,0.8597894736842105,-1.4214476868812915,0.5555555555555556,0.8597894736842105,1
1.1020408163265305,0.24489795918367346,0.8673007518796992,-1.4387870578652637,0.5555555555555556,0.8673007518796992,1
1.1428571428571428,0.24489795918367346,0.874812030075188,-1.4564578738735299,0.5555555555555556,0.874812030075188,1
